L1-dcache-stores,LLC-loads,dTLB-stores,L1-dcache-load-misses,cache-references,dTLB-store-misses,L1-dcache-loads,L1-icache-load-misses,LLC-stores,branch-instructions,branch-loads,branch-load-misses,branch-misses,cache-misses,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,instructions,Class
19024161,847818,14895187,1971598,2501267,39511,23407760,1232622,154089,15042487,15042487,565518,580098,352898,140757867,325453,26077305,96201,90674505,1
212944065,3047818,213584710,7278142,10310070,219342,971114962,5779471,729501,134919665,134919665,5091947,5074110,1211855,1286279218,1095723,643691158,373253,1580111788,1
8573017,453633,8091776,1020010,921141,22459,10207726,458651,89640,7259215,7258219,283467,288897,318026,79778052,218323,11866873,44062,37586633,1
8450645,491568,9430371,937487,1169032,26142,12341822,548689,96545,7716239,7716221,295370,299454,351029,80166104,233931,12526329,25198,39324685,1
8769518,558450,10299785,737808,941844,19274,7248830,376816,86885,7501702,7501702,271820,286337,285825,80135875,215930,13146871,21768,48692598,1
16864027,790002,20183633,2215159,2812805,35303,29765088,1261311,150656,15058773,15058773,548782,616844,396721,148278107,338707,81297165,159777,284363742,1
8963698,501170,7456453,896882,1574238,36458,24796505,734122,147185,22838656,22838656,378627,504521,386115,145822623,312048,33652788,54893,142384221,1
12352187,573913,10203238,1252833,1767259,36701,19429451,846915,116832,8959747,8959747,357936,363751,478482,102970618,288501,17100950,43709,52517152,1
10523857,561665,11965666,1150938,1515886,37762,8015035,586914,108715,8791922,8791922,308653,310567,304555,88989748,299699,15873569,29307,49499126,1
16617491,607440,12972101,1495298,1591935,35377,20037299,783405,100342,8677099,8677099,290044,303075,324851,94720051,281235,16670708,29159,58780799,1
20494043,1040220,21492811,2324962,3323767,52358,37837271,1810271,167199,17577002,17577002,616224,629397,418851,161418805,399841,84305236,148810,293263518,1
194018498,2689677,190888123,7474345,7651366,148308,388303276,4355818,729700,107067016,106887751,3501101,2816144,1048989,1150344393,1166947,613236588,342531,1468658528,1
6999976,496059,9836573,882370,1198473,25517,8128359,465334,91892,7224611,7224611,282017,283969,288871,77078262,224800,10591306,35154,33027998,1
8254615,534074,10490468,1119038,1382594,28015,11317602,614423,96399,7727663,7727663,294951,295109,305643,76751974,226634,11228598,24533,34736504,1
10138556,514926,8438426,789836,1099410,25606,6709609,427702,83020,7522255,7522255,270807,281776,268183,72512641,204412,11963546,22120,44845484,1
19287205,848821,17691539,2040577,2892343,38270,25454076,1725804,158207,15342776,15342776,580654,604790,402951,149124569,342304,79543879,130874,278610454,1
114726504,1383356,115236797,3699006,4336132,87791,424319981,2208905,624234,93237111,92961545,2642843,1689876,560304,634712351,570288,467589724,255255,1098177131,1
6411869,481837,8468288,867443,1168359,25079,14235366,504922,95174,7837603,7837603,289432,290314,403161,84534815,216326,12055433,37471,37583484,1
8662835,541730,7085658,852251,1059939,27519,7219954,477562,96878,7716581,7716581,297741,297817,311349,76249906,227610,12568236,33843,39307141,1
7707017,361185,8244628,1039400,1090780,25783,14471986,514992,83306,7481200,7481200,267001,280977,290358,77016952,206484,12975065,23187,47615039,1
16920288,858671,16394484,1870197,2358605,34538,14796314,1116979,160047,18130439,18130439,611832,604365,364836,147347039,337667,80489047,137449,280872265,1
196989022,2634281,198147867,7141907,7573985,167347,503200117,4090673,704346,106917344,106847258,3605234,3596448,810108,1170487804,1119621,501942372,410282,1192369119,1
6759731,538311,9960916,825051,1429091,21793,12425309,614502,94199,7245051,7245051,287534,289489,346391,79825736,221425,11953036,36107,37573899,1
7566479,487836,10542653,1179116,1238799,28084,10002500,629546,98524,7719537,7719537,299937,300961,317502,84213039,243513,12712500,30481,39344514,1
10141843,371743,6322476,1115039,1066295,20440,14395734,398812,80422,7584116,7584116,266885,285693,260369,77350815,213546,13115024,24932,48043005,1
15967513,988216,19917474,2030275,2330530,41839,29886438,1205252,355073,59251836,59251836,940436,594986,373184,143290300,320182,64123601,134324,228906046,1
125187244,1561762,130460516,4405141,5333164,124970,455646323,3256847,444652,78411968,78394352,2166549,1920425,745811,778550018,696057,471569100,277981,1106755531,1
6707197,440201,8347304,919894,1761259,31637,15896667,849212,100745,7912526,7912526,305625,247168,290346,70936686,204627,11974919,34017,37589246,1
7906874,629596,9782168,830538,1566190,28329,14398957,692257,98963,7721656,7721656,303514,271286,250715,69768418,226347,12541596,26399,39299630,1
7860801,404610,7924208,900660,915829,16627,8662437,446700,89569,7472795,7472795,276976,256741,260339,69328125,200974,13227565,22829,49371154,1
15234523,855959,19097556,1720813,2795177,44721,22498563,1763257,155522,15559856,15559856,590102,553590,303739,133501567,302205,81597915,139265,284632775,1
241441571,3090760,227061056,9614572,7288284,183519,617128337,3461073,690752,133692926,133692926,5017176,5035468,856323,1301488016,1129368,642878705,396456,1578691382,1
8226869,436559,7183119,941790,1659298,28611,13586443,666347,95109,7876749,7877001,301764,288101,336521,83331163,217948,10634663,31535,33094617,1
11322766,512164,8881315,1225979,1724841,30105,14555778,666048,90301,7715957,7715957,299207,296508,336016,88557417,230220,11186615,24219,34827879,1
9770684,491934,7700716,918605,1398326,27126,16715214,596242,87140,7458506,7457944,266452,276913,304583,75656745,203755,11570127,19291,43059323,1
18097619,891082,17219935,2004112,2302929,35722,12157147,949191,158868,15839422,15839422,585242,631188,369465,148372704,337309,79616566,140847,278332488,1
135144936,1842755,126937127,3492837,5929648,151045,466713264,3469856,466281,79410737,79277640,2158153,2404612,718019,909059156,851806,488587783,334553,1143673795,1
9146211,510233,7728931,844630,1058417,24618,5795292,375471,92560,7300668,7300668,290519,258121,283371,71491685,212396,10568873,37269,32952535,1
7827402,588579,9380331,1077030,1014813,30319,15663461,545388,99059,7723155,7723155,303872,275306,246014,67783479,221241,11168416,22269,34762917,1
7830792,597626,9605266,704411,1086982,21081,15052607,607898,86282,7457135,7456366,262743,249414,250280,67981552,191024,11784746,26791,44208223,1
20129581,851554,16096641,2033893,2425043,36069,27000467,1299290,151779,15679073,15679073,582854,570921,298535,135273114,319025,80769973,153959,282999043,1
148438081,1846511,140470636,4709986,4660289,116360,437260086,2980788,350654,62136370,62133029,1778512,2073986,513146,827435846,731010,486399737,282938,1134149079,1
7986332,451577,8373853,1043435,1766052,30233,14162310,636398,90400,7260024,7260024,290550,288444,357951,82739287,215800,10621275,30894,32947546,1
9760431,443897,7787809,1095792,1280893,27117,13487699,579789,96487,7726233,7726233,295775,309165,329811,80947936,247958,11142252,25576,34634682,1
7237470,326762,9044667,1103554,1185546,26765,14214122,647065,79704,7423288,7423288,267138,287212,310338,77594965,217221,11705898,23226,43113359,1
17711396,887583,18932880,1917760,2559499,34199,20193393,1375156,179434,17860755,17860755,674521,621929,456553,153064945,338845,79510037,134453,277934316,1
181063071,2834830,175371782,7695521,7098679,189864,506974162,3804290,661413,103434907,103425829,2886415,4087020,1141928,1205185502,1071382,606476833,363872,1417327268,1
7874689,414312,6957433,935513,1572538,31690,12380607,649894,92750,7261723,7261723,293245,285439,413126,80153264,217910,11997800,40019,37623707,1
7703274,391152,7616391,1037039,1180808,25305,12514279,534952,97285,7722101,7722101,308261,294156,341542,77346846,226644,12574673,26485,39366145,1
8504588,364814,7267840,930551,1207267,23928,17207757,474802,88440,7488000,7488000,266116,274911,290933,75314305,204175,13539565,26921,51085237,1
17716373,857479,16381098,1895616,2770314,38207,23975071,1589600,153773,15518485,15518737,579865,631297,357903,150428163,346382,79335393,126180,277995386,1
150607716,2114805,164377732,5142494,3713667,81976,56419251,1606968,493600,80371643,80341729,2245310,1523846,565937,586215586,523525,405997685,234599,959416550,1
6366419,550540,5710931,932046,1292305,26549,10764921,478294,86368,6571060,6570891,262303,253009,256311,69721983,200963,11993798,33642,37645657,1
11253728,543193,7735033,1260122,1218301,23828,10529809,496794,90402,7165156,7165156,281913,262018,246370,68632813,214548,12612154,30755,39238384,1
9567027,430929,10720846,955292,1176352,22786,8808472,469654,80158,6817074,6942660,251552,248889,260177,68038078,196869,12886960,22041,47426707,1
20680064,956156,15821111,1963560,2699557,39308,33393331,1547582,185059,17645575,17646290,593147,574090,293941,137990760,324835,79767941,124005,279284218,1
142405060,2139697,154628502,5064696,5872865,143441,587011630,3802821,684069,97391953,97237021,2777605,1590367,500214,583370345,535009,439965726,231172,1029789578,1
8885473,548887,7623840,707182,1585965,35264,15858892,769680,94568,7257927,7257927,291068,295212,337760,80761419,222201,10602586,35835,32974339,1
9150211,472813,8539644,1045068,1155487,28803,10255766,559342,92137,7731642,7731642,304750,299803,316527,79538299,229278,11224686,27658,34609607,1
10683002,475908,7068365,913758,1290274,27575,13109530,608157,89309,7485909,7485909,272369,282034,311169,80434606,211517,11728849,21395,44084446,1
15769160,882437,20488646,2193581,2532381,36122,19792321,1618184,158729,15592231,15592231,590187,587171,346295,142102995,329860,79791216,138527,279633017,1
180210432,2686741,177837921,7434036,8249190,168597,527888090,4313168,674833,93700756,93643896,2656369,3451605,802115,1170411665,1123385,554155290,349092,1312201183,1
9054269,416901,7677634,1139405,1209131,20995,11046172,517836,84112,6360530,6360530,255027,344343,299267,78392273,222472,10532892,32911,32940651,1
8123975,465588,9350327,1019201,962081,24710,5691491,429678,90156,6827964,6827964,274055,337194,345102,82579872,232137,11082725,22734,34656461,1
8072214,505053,8716441,898086,735062,16750,435472,140362,77982,6563077,6563077,233869,355287,288472,84463403,220825,11590954,23929,43101551,1
18352101,791676,17290298,2114452,3116046,39893,33098126,1773311,149910,14721696,14721696,570789,596766,335723,147396747,332074,79819236,173282,279420568,1
214566300,2636336,224332632,7461787,8152556,185684,670908509,4753902,759157,102725219,102723485,2875361,3233967,1235437,1173704455,1062882,616690699,504279,1475527998,1
10224833,440625,6633109,1156199,1220879,26218,10097818,601470,92486,7265325,7265325,292143,255905,261791,69042673,206958,12100031,36744,37905435,1
9889272,433112,7773770,1197118,1288664,30528,10957527,428453,92828,7762275,7762275,304221,267606,257173,68109458,214365,12202563,29885,37802410,1
8124019,453460,9847981,944427,1282419,26181,14728666,604171,87751,7454850,7454850,265904,248952,325522,72024054,187845,12985409,21895,47655542,1
20345015,1084580,23032677,2219307,3536738,43566,36450964,1972298,156108,15268154,15268154,586198,593584,346070,140150575,330040,21781206,54180,75798993,1
221286400,2462062,223476840,6547486,5532842,120977,516275375,2970146,374425,69144574,69124536,1881410,2108553,746282,819496631,761092,464080340,282150,1090101987,1
9519238,436843,9408017,999262,1098770,21668,10692963,479856,93800,7254501,7254501,290590,287231,348699,81255934,221754,12268181,31655,38713996,1
6560428,451897,5556983,705552,1124544,28914,14249561,608854,98909,7726468,7721792,303620,307438,253798,77929730,239591,12599714,34441,39596192,1
11675882,427470,6509673,1003089,1113388,21268,11604795,450073,85206,7463033,7463033,260520,284262,336194,80326015,205266,13220586,24214,49282397,1
18982975,1145617,16961397,2301877,2273542,37539,14409961,955685,143155,15284814,15284814,552683,608831,315809,142141084,341872,79849173,132744,279825025,1
196866439,2767847,198138083,7322777,9622476,194840,759941433,5946027,716955,100117603,99959971,2744125,2884422,839948,1116238372,1070628,604872797,406529,1417176575,1
10447452,428572,5941500,846692,860624,23635,12005011,450066,81023,6364263,6364263,256061,291469,339642,79246582,230920,11882368,33963,37465730,1
8267709,487341,9316320,1106299,1669247,31763,19448656,718085,94041,7712452,7712452,300196,296120,329885,77903510,228681,12532444,25071,39399431,1
9539324,494537,8595737,914959,1056848,24813,14466146,427429,81848,8075540,8075540,282022,283117,307719,74659157,208194,13524836,31721,48529604,1
16531670,807752,16607770,1867770,2745895,44815,27475311,1009421,344390,59037853,59037853,946769,605047,404328,145688306,327082,65141213,122221,235092084,1
105500237,2377938,98294734,6202410,6927692,184538,558059369,4118189,671988,99917118,99763251,2802846,3887653,1031947,1191964954,1115041,545679353,395034,1298646325,1
8495702,476434,9352328,968892,1419384,25366,13984160,727284,83076,6333658,6333658,249597,290481,372646,80333294,216063,11990275,40127,37594590,1
9855341,503312,8970374,1169195,1126214,26035,8132834,360497,88050,6825471,6825471,276796,300126,325029,77870952,231660,12537547,26281,39233124,1
9091354,455371,8777831,971949,1069036,25292,11448109,541480,77467,6796634,6796634,233524,275909,316365,75631721,204635,13023229,24991,47688999,1
16764638,897016,18312189,1899435,3407258,41735,35278051,1944250,151825,14908372,14908372,548879,618646,337346,146355076,345027,79214822,133868,277794885,1
194477176,2510569,189480563,7157576,10638372,212826,613306858,5690992,369390,68649442,68647005,1922582,2722414,1041017,1089507732,1057466,606664499,358953,1424534430,1
9229521,557316,10305896,942385,1447760,30769,10795426,454043,89244,7251768,7251768,294941,260572,369659,77496629,212670,10547552,27668,32767950,1
10739083,465975,10012754,976111,1514787,30577,17944510,682625,96539,7729168,7729168,302481,272035,339830,77195552,218027,11462623,32329,34953319,1
8189751,415397,9639600,995200,1105652,21064,8469543,505603,86328,7439663,7439663,267036,261914,336204,72596744,198509,11672149,18657,43284576,1
18202312,731660,16925828,2274568,2720756,39670,28471812,1298081,361601,61477743,61477743,951630,585460,398254,151732708,323364,63514332,127443,227472129,1
136050430,1615977,149092841,4671668,7322305,182171,488167562,4900474,441247,78586520,78380787,2139078,1980733,897353,807616233,718523,491660969,378781,1157823773,1
5694804,429164,6672570,711497,1239467,26105,16258320,666653,94581,7259184,7259184,287688,285755,388486,83532684,220768,11083025,31767,34400116,1
6790587,457426,8962258,1040601,1293864,26314,10160335,598823,90898,7706969,7711600,300149,302359,309946,79809353,239944,11304536,26984,34716544,1
8285889,418438,7822224,951278,746211,18228,1781714,179837,86311,7482814,7482814,264598,280792,286893,79688004,207223,11674462,17776,43317487,1
18045799,799489,10808332,1644582,2731199,44763,36843668,1326557,335081,58803567,58803567,932786,604986,330060,144638343,333832,64604784,114572,230318266,1
178087631,2543955,160126243,6570008,8988010,200959,689931835,5457980,781706,106799293,106640346,3564860,2434412,884908,946912788,836539,606415365,354571,1418288620,1
7415595,409282,7360504,838847,1682521,25880,16938983,738083,89781,7398074,7398074,288791,308000,409964,93865311,224303,12076885,37197,37602785,1
8739972,403499,7073903,1085425,1504450,30894,13001141,589354,98643,7722774,7722774,311039,306082,360992,81353215,237521,12485830,26092,39329488,1
8470946,490423,6908222,984384,1143635,24598,13533106,463791,87856,7463891,7463891,273116,289831,367438,88594947,214732,13019461,25044,47800823,1
23286040,1181367,23579283,2299354,3134617,53530,34555083,1386242,351865,59124771,59124460,940331,610763,381928,154559443,322847,64273288,122051,228742255,1
